
49187863,0.072,0.857,-0.318,0.138,0.024,-0.005;
49211995,0.064,0.850,-0.325,0.131,0.017,-0.005;
49236282,0.072,0.850,-0.332,0.138,0.034,-0.010;
49260425,0.072,0.850,-0.332,0.147,0.032,0.002;
49284421,0.075,0.846,-0.342,0.136,0.017,0.001;
49308673,0.072,0.846,-0.342,0.130,0.023,-0.005;
49332997,0.072,0.850,-0.335,0.106,0.027,0.000;
49357079,0.072,0.846,-0.332,0.096,0.013,-0.005;
49378050,0.075,0.854,-0.321,0.100,0.018,-0.002;
49402354,0.087,0.854,-0.321,0.090,0.019,-0.001;
49426701,0.075,0.857,-0.328,0.085,0.022,-0.002;
49450806,0.072,0.854,-0.342,0.074,0.025,-0.004;
49474904,0.072,0.854,-0.339,0.074,0.017,-0.007;
49499179,0.068,0.857,-0.339,0.078,0.021,-0.008;
49523378,0.068,0.854,-0.332,0.079,0.017,-0.006;
49547598,0.068,0.850,-0.335,0.075,0.029,-0.010;
49571686,0.068,0.850,-0.332,0.078,0.035,0.001;
49595933,0.072,0.850,-0.325,0.086,0.017,-0.002;
49616899,0.075,0.842,-0.335,0.067,0.022,-0.004;
49641230,0.072,0.854,-0.335,0.066,0.034,-0.001;
49665313,0.075,0.842,-0.332,0.081,0.040,-0.008;
49689359,0.075,0.846,-0.332,0.086,0.027,0.005;
49713648,0.072,0.846,-0.335,0.085,0.016,-0.004;
49737994,0.079,0.861,-0.335,0.085,0.022,-0.001;
49762118,0.075,0.854,-0.332,0.110,0.025,0.000;
49786177,0.079,0.831,-0.332,0.080,0.006,0.005;
49810448,0.083,0.846,-0.339,0.078,-0.005,-0.001;
49834783,0.079,0.861,-0.342,0.120,0.004,0.004;
49858927,0.079,0.846,-0.332,0.121,0.013,0.002;
49879781,0.075,0.835,-0.346,0.062,0.008,0.000;
49904015,0.068,0.850,-0.342,0.072,0.011,0.000;
49928285,0.079,0.842,-0.342,0.093,0.024,0.001;
49952516,0.075,0.835,-0.346,0.070,0.016,-0.002;
49976639,0.079,0.857,-0.342,0.061,0.010,-0.006;
50000705,0.079,0.846,-0.342,0.035,0.015,-0.006;
50025050,0.075,0.846,-0.342,0.078,0.011,-0.004;
50049405,0.083,0.857,-0.339,0.092,0.019,-0.001;
50074089,0.075,0.846,-0.349,0.061,0.022,0.000;
50098346,0.072,0.842,-0.346,0.035,0.021,-0.005;
50120012,0.083,0.850,-0.349,0.057,0.011,-0.005;
50144463,0.083,0.842,-0.349,0.096,0.011,0.002;
50168607,0.068,0.846,-0.339,0.103,0.011,0.006;
50192646,0.075,0.831,-0.339,0.053,0.016,0.002;
50216905,0.072,0.846,-0.353,0.051,0.005,-0.001;
50241331,0.075,0.854,-0.339,0.085,0.015,-0.001;
50265434,0.079,0.846,-0.335,0.089,-0.004,-0.007;
50289536,0.068,0.839,-0.346,0.052,0.002,-0.002;
50313800,0.072,0.846,-0.346,0.013,-0.008,-0.002;
50338184,0.072,0.857,-0.335,0.023,-0.013,-0.004;
50362295,0.072,0.846,-0.346,0.068,-0.016,0.011;
50384213,0.072,0.850,-0.332,0.058,-0.002,0.006;
50408534,0.075,0.842,-0.339,0.015,0.000,-0.004;
50428540,0.079,0.842,-0.339,-0.006,0.000,0.000;
50452969,0.072,0.846,-0.332,0.019,0.004,0.001;
50477533,0.072,0.854,-0.332,0.018,-0.002,-0.006;
50502187,0.083,0.846,-0.342,0.015,-0.001,-0.006;
50526651,0.064,0.846,-0.342,0.053,-0.005,-0.005;
50551026,0.068,0.850,-0.339,0.068,0.017,-0.008;
50575121,0.072,0.846,-0.339,0.022,0.021,-0.002;
50599194,0.072,0.854,-0.332,0.019,0.004,-0.006;
50620437,0.075,0.861,-0.332,0.062,-0.005,-0.008;
50644873,0.068,0.850,-0.332,0.063,0.001,-0.006;
50668972,0.075,0.846,-0.335,0.051,0.010,-0.008;
50693014,0.068,0.850,-0.335,0.070,0.002,0.001;
50717049,0.075,0.857,-0.335,0.076,0.012,0.004;
50741385,0.079,0.850,-0.339,0.083,0.017,-0.002;
50765714,0.075,0.842,-0.335,0.074,0.030,0.005;
50789782,0.075,0.850,-0.335,0.076,0.035,-0.005;
50813848,0.072,0.854,-0.335,0.081,0.028,0.005;
50838168,0.083,0.854,-0.332,0.073,0.024,0.010;
50859370,0.072,0.854,-0.339,0.079,0.032,0.002;
50883454,0.072,0.850,-0.335,0.067,0.059,0.000;
50907481,0.075,0.850,-0.342,0.087,0.051,0.000;
50931823,0.075,0.857,-0.335,0.075,0.044,-0.004;
50956090,0.079,0.850,-0.335,0.073,0.056,-0.005;
50980224,0.075,0.850,-0.332,0.085,0.068,-0.007;
51004240,0.072,0.854,-0.332,0.064,0.078,0.002;
51028516,0.079,0.846,-0.339,0.061,0.074,-0.004;
51052917,0.072,0.850,-0.342,0.076,0.087,-0.002;
51077060,0.083,0.839,-0.339,0.076,0.062,-0.001;
51101124,0.079,0.842,-0.335,0.093,0.050,-0.011;
51122040,0.072,0.854,-0.342,0.121,0.059,-0.007;
51146429,0.079,0.850,-0.349,0.118,0.068,-0.006;
51170722,0.068,0.842,-0.346,0.084,0.056,-0.002;
51194832,0.075,0.839,-0.339,0.080,0.035,-0.002;
51218865,0.087,0.846,-0.342,0.086,0.030,-0.006;
51243231,0.083,0.846,-0.339,0.104,0.045,-0.006;
51267529,0.079,0.850,-0.332,0.089,0.038,-0.001;
51291656,0.079,0.846,-0.339,0.068,0.038,0.005;
51315696,0.083,0.842,-0.342,0.073,0.033,0.007;
51340053,0.079,0.854,-0.339,0.080,0.030,0.004;
51364345,0.079,0.846,-0.339,0.073,0.022,-0.004;
51385321,0.083,0.842,-0.339,0.078,0.006,-0.004;
51409392,0.083,0.850,-0.339,0.072,0.011,-0.007;
51433501,0.083,0.842,-0.339,0.066,0.021,-0.015;
51457994,0.079,0.846,-0.346,0.064,0.027,-0.012;
51482182,0.083,0.846,-0.339,0.063,0.028,-0.007;
51506287,0.087,0.846,-0.328,0.072,0.010,-0.008;
51530413,0.075,0.842,-0.339,0.052,0.017,-0.013;
51554721,0.079,0.846,-0.335,0.041,0.018,-0.017;
51578999,0.079,0.846,-0.342,0.040,0.015,-0.013;
51603134,0.083,0.854,-0.335,0.045,0.019,-0.013;
51624109,0.072,0.850,-0.332,0.053,0.028,-0.011;
51648478,0.079,0.839,-0.346,0.052,0.025,-0.007;
51672770,0.079,0.854,-0.346,0.055,0.016,-0.016;
51696842,0.072,0.850,-0.342,0.073,0.016,-0.017;
51720938,0.075,0.842,-0.335,0.047,0.022,-0.008;
51745217,0.075,0.846,-0.335,0.058,0.011,-0.005;
51769585,0.079,0.854,-0.328,0.090,0.016,-0.011;
51793700,0.079,0.854,-0.335,0.104,0.016,-0.015;
51817809,0.079,0.842,-0.339,0.062,0.015,-0.011;
51841969,0.075,0.857,-0.335,0.120,0.016,0.001;
51863178,0.075,0.861,-0.332,0.181,0.029,0.002;
51887396,0.072,0.839,-0.349,0.143,0.027,-0.004;
51911509,0.075,0.842,-0.349,0.108,0.018,-0.002;
51935635,0.079,0.850,-0.353,0.086,0.027,-0.007;
51959910,0.075,0.846,-0.346,0.075,0.032,-0.006;
51984217,0.072,0.846,-0.349,0.063,0.025,-0.012;
52008310,0.075,0.839,-0.342,0.061,0.024,-0.011;
52032481,0.072,0.846,-0.342,0.058,0.025,-0.010;
52056835,0.083,0.846,-0.346,0.052,0.022,-0.008;
52081179,0.079,0.846,-0.342,0.061,0.017,-0.011;
52105274,0.068,0.842,-0.342,0.062,0.016,-0.008;
52126277,0.072,0.846,-0.335,0.047,0.018,-0.008;
52150357,0.079,0.842,-0.346,0.045,0.017,-0.004;
52174805,0.087,0.857,-0.353,0.047,0.012,-0.005;
52199031,0.068,0.850,-0.335,0.055,0.016,-0.002;
52223172,0.075,0.846,-0.339,0.056,0.006,-0.004;
52247236,0.075,0.842,-0.349,0.050,0.008,-0.002;
52271477,0.079,0.854,-0.346,0.061,0.013,-0.002;
52295792,0.072,0.850,-0.342,0.064,0.027,-0.001;
52319883,0.072,0.846,-0.335,0.063,0.023,-0.004;
52343996,0.072,0.846,-0.332,0.066,0.011,-0.004;
52365633,0.075,0.850,-0.349,0.075,0.008,-0.002;
52390024,0.079,0.846,-0.342,0.089,0.025,-0.004;
52414096,0.083,0.842,-0.335,0.084,0.033,0.000;
52438203,0.079,0.842,-0.339,0.079,0.025,0.002;
52462502,0.075,0.842,-0.342,0.058,0.023,-0.008;
52486795,0.072,0.846,-0.339,0.052,0.017,-0.004;
52510928,0.079,0.846,-0.339,0.034,0.025,-0.005;
52535057,0.072,0.846,-0.332,0.023,0.005,-0.005;
52559091,0.075,0.850,-0.332,0.016,-0.008,0.001;
52583491,0.079,0.850,-0.332,0.030,0.016,-0.005;
52607689,0.079,0.846,-0.349,0.024,0.024,0.004;
52628669,0.068,0.850,-0.342,-0.004,0.013,0.001;
52652704,0.072,0.854,-0.339,0.038,-0.019,0.002;
52677047,0.068,0.869,-0.332,0.085,-0.018,0.001;
52701335,0.075,0.854,-0.339,0.093,0.004,-0.001;
52725542,0.083,0.842,-0.349,0.023,0.018,-0.004;
52749614,0.075,0.850,-0.332,0.061,-0.029,-0.004;
52773921,0.068,0.846,-0.346,0.068,-0.013,0.008;
52798212,0.072,0.854,-0.339,0.089,-0.010,0.004;
52822305,0.083,0.850,-0.332,0.097,-0.002,0.000;
52846387,0.072,0.842,-0.342,0.046,0.002,-0.005;
52867291,0.083,0.850,-0.346,0.046,0.011,-0.001;
52891751,0.075,0.854,-0.339,0.051,0.000,0.005;
52915930,0.079,0.854,-0.325,0.073,-0.007,0.004;
52940083,0.068,0.850,-0.335,0.040,-0.006,-0.007;
52964164,0.083,0.842,-0.346,0.036,0.008,-0.008;
52988570,0.075,0.854,-0.342,0.047,0.006,-0.006;
53012747,0.075,0.846,-0.328,0.028,-0.005,-0.001;
53036908,0.064,0.854,-0.339,0.022,-0.005,-0.004;
53060995,0.072,0.854,-0.342,0.023,-0.001,-0.001;
53085270,0.072,0.846,-0.328,0.022,0.005,-0.001;
53105684,0.075,0.854,-0.332,0.028,0.002,0.000;
53127301,0.075,0.857,-0.335,0.044,0.006,-0.004;
53151631,0.075,0.850,-0.321,0.064,0.007,0.000;
53175664,0.075,0.850,-0.332,0.045,-0.001,-0.002;
53200197,0.075,0.861,-0.325,0.028,0.010,-0.004;
53224436,0.072,0.861,-0.335,0.050,0.028,-0.004;
53248547,0.083,0.846,-0.332,0.069,0.027,-0.002;
53272574,0.068,0.854,-0.335,0.059,0.010,0.002;
53297007,0.075,0.854,-0.332,0.049,0.011,-0.004;
53321190,0.068,0.857,-0.328,0.049,0.012,-0.002;
53345299,0.072,0.854,-0.339,0.046,0.024,-0.006;
53366288,0.075,0.850,-0.346,0.033,0.024,-0.007;
53390652,0.079,0.854,-0.328,0.033,0.019,-0.005;
53414984,0.079,0.854,-0.328,0.057,0.021,-0.006;
53439193,0.079,0.857,-0.325,0.069,0.018,-0.006;
53463289,0.075,0.842,-0.325,0.038,0.017,-0.008;
53487567,0.068,0.857,-0.339,0.038,0.022,-0.011;
53511897,0.075,0.861,-0.335,0.064,0.024,-0.007;
53536058,0.068,0.850,-0.321,0.080,0.027,-0.002;
53560087,0.072,0.850,-0.321,0.070,0.021,-0.001;
53584159,0.079,0.846,-0.328,0.050,0.022,-0.007;
53608568,0.072,0.857,-0.328,0.062,0.013,-0.002;
53631201,0.072,0.857,-0.328,0.040,0.039,-0.007;
53655260,0.079,0.861,-0.321,0.058,0.032,-0.002;
53679309,0.079,0.854,-0.332,0.047,0.035,-0.005;
53703779,0.083,0.872,-0.325,0.052,0.035,-0.004;
53728082,0.075,0.857,-0.328,0.057,0.049,-0.004;
53752155,0.072,0.854,-0.328,0.078,0.066,-0.008;
53776224,0.075,0.861,-0.325,0.073,0.064,-0.010;
53800638,0.075,0.842,-0.332,0.062,0.057,-0.012;
53824869,0.072,0.854,-0.332,0.075,0.068,-0.015;
53848978,0.079,0.850,-0.328,0.087,0.075,-0.017;
53869848,0.075,0.857,-0.321,0.098,0.074,-0.013;
53893928,0.072,0.857,-0.328,0.096,0.080,-0.013;
53918387,0.075,0.865,-0.328,0.098,0.075,-0.008;
53942668,0.075,0.850,-0.318,0.084,0.061,-0.002;
53966743,0.083,0.842,-0.332,0.076,0.061,-0.008;
53990812,0.075,0.850,-0.321,0.143,0.053,-0.002;
54015196,0.068,0.854,-0.325,0.125,0.050,-0.001;
54039401,0.064,0.850,-0.325,0.110,0.042,0.001;
54063591,0.079,0.850,-0.328,0.125,0.034,0.002;
54087679,0.083,0.850,-0.332,0.118,0.016,0.005;
54112103,0.079,0.846,-0.339,0.117,0.008,0.006;
54133156,0.075,0.850,-0.328,0.115,0.015,0.006;
54157260,0.083,0.846,-0.335,0.100,0.032,0.005;
54181303,0.079,0.850,-0.342,0.086,0.035,0.000;
54205768,0.079,0.850,-0.332,0.092,0.025,0.007;
54230005,0.072,0.854,-0.332,0.091,0.032,-0.004;
54254071,0.079,0.846,-0.335,0.080,0.042,0.000;
54278128,0.083,0.842,-0.335,0.072,0.030,-0.002;
54302153,0.075,0.846,-0.339,0.081,0.022,-0.006;
54326645,0.079,0.846,-0.332,0.081,0.034,-0.006;
54350837,0.083,0.850,-0.335,0.073,0.042,-0.005;
54372523,0.083,0.846,-0.342,0.072,0.028,0.000;
54396617,0.075,0.846,-0.335,0.074,0.030,0.000;
54421157,0.083,0.839,-0.335,0.059,0.029,-0.008;
54445405,0.079,0.846,-0.339,0.049,0.028,-0.007;
54469458,0.079,0.857,-0.332,0.059,0.029,-0.010;
54493522,0.083,0.854,-0.332,0.083,0.036,-0.005;
54517945,0.079,0.850,-0.335,0.084,0.028,-0.002;
54542206,0.083,0.854,-0.339,0.074,0.021,-0.013;
54566275,0.079,0.846,-0.339,0.076,0.024,-0.011;
54590347,0.079,0.850,-0.335,0.085,0.032,-0.007;
54614751,0.083,0.846,-0.339,0.078,0.021,-0.007;
54635870,0.087,0.842,-0.328,0.075,0.034,-0.011;
54659955,0.083,0.854,-0.346,0.107,0.019,-0.008;
54684006,0.079,0.850,-0.342,0.067,0.024,-0.002;
54708068,0.068,0.846,-0.339,0.072,0.022,-0.010;
54732594,0.079,0.846,-0.332,0.093,0.033,-0.007;
54756825,0.079,0.846,-0.342,0.103,0.022,-0.006;
54780888,0.079,0.839,-0.339,0.087,0.010,-0.007;
54804958,0.083,0.842,-0.325,0.097,0.012,-0.004;
54829436,0.087,0.854,-0.332,0.095,0.017,-0.004;
54853641,0.079,0.846,-0.339,0.085,0.016,-0.005;
54874536,0.079,0.835,-0.335,0.080,0.012,-0.005;
54898600,0.083,0.842,-0.339,0.083,0.013,0.000;
54923117,0.083,0.842,-0.346,0.083,0.013,-0.006;
54947252,0.079,0.850,-0.342,0.087,0.011,-0.002;
54971350,0.083,0.846,-0.346,0.095,0.019,-0.001;
54995410,0.075,0.846,-0.342,0.097,0.018,-0.002;
55019626,0.083,0.846,-0.339,0.069,0.010,-0.005;
55043995,0.075,0.846,-0.328,0.006,0.007,-0.007;
55068246,0.075,0.850,-0.328,0.007,-0.033,0.001;
55092331,0.072,0.846,-0.349,0.001,-0.021,-0.002;
55116409,0.072,0.854,-0.367,0.034,-0.008,0.001;
55137768,0.087,0.850,-0.349,0.066,-0.023,0.002;
55162010,0.083,0.854,-0.342,0.069,-0.019,-0.005;
55186080,0.083,0.850,-0.332,0.068,-0.021,-0.004;
55210088,0.075,0.850,-0.339,0.076,0.001,-0.005;
55234567,0.079,0.850,-0.346,0.079,0.001,-0.001;
55258713,0.090,0.850,-0.342,0.062,0.010,-0.007;
55282813,0.083,0.846,-0.349,0.063,0.016,0.002;
55306873,0.072,0.850,-0.332,0.017,0.012,0.002;
55331332,0.075,0.850,-0.339,0.024,0.023,-0.002;
55355524,0.075,0.857,-0.346,0.078,0.012,-0.006;
55376477,0.075,0.846,-0.339,0.058,0.016,-0.011;
55400541,0.075,0.839,-0.346,0.036,0.005,-0.006;
55424670,0.083,0.842,-0.342,0.051,0.011,-0.002;
55449143,0.075,0.846,-0.346,0.055,0.007,-0.011;
55473314,0.079,0.850,-0.339,0.061,0.002,-0.007;
55497400,0.079,0.846,-0.339,0.063,0.006,-0.002;
55521421,0.075,0.850,-0.335,0.038,0.000,0.004;
55545888,0.079,0.839,-0.339,-0.025,-0.006,-0.007;
55570087,0.072,0.854,-0.332,0.022,-0.028,-0.012;
55594168,0.083,0.850,-0.328,0.011,-0.024,-0.005;
55615055,0.075,0.846,-0.339,0.018,-0.034,0.000;
55639600,0.068,0.857,-0.342,0.057,-0.028,0.005;
55663734,0.072,0.850,-0.332,0.041,0.000,-0.002;
55687734,0.079,0.846,-0.325,0.034,-0.006,-0.004;
55711812,0.079,0.850,-0.335,0.001,-0.005,-0.005;
55736089,0.075,0.854,-0.335,0.035,-0.021,-0.007;
55760436,0.079,0.857,-0.335,0.046,0.004,-0.007;
55784570,0.079,0.850,-0.328,0.023,0.000,-0.005;
55808611,0.075,0.857,-0.335,0.011,0.004,-0.001;
55832736,0.079,0.850,-0.325,-0.005,0.001,-0.006;
55857198,0.072,0.854,-0.332,0.027,-0.010,-0.012;
55878822,0.068,0.854,-0.321,0.008,0.007,-0.005;
55903001,0.072,0.857,-0.325,0.063,-0.018,-0.006;
55927158,0.072,0.850,-0.321,0.052,-0.022,-0.001;
55951610,0.079,0.865,-0.335,0.057,-0.011,-0.001;
55975812,0.068,0.854,-0.335,0.073,-0.019,0.001;
55999874,0.079,0.850,-0.339,0.085,-0.036,0.013;
56023986,0.083,0.842,-0.339,0.074,-0.068,0.000;
56048474,0.083,0.854,-0.346,0.059,-0.045,-0.016;
56072731,0.056,0.861,-0.328,0.079,0.028,-0.007;
56096782,0.064,0.854,-0.321,0.083,0.045,0.013;
56117717,0.068,0.850,-0.328,0.051,0.027,0.005;
56141969,0.072,0.846,-0.339,0.027,0.024,0.000;
56166254,0.075,0.857,-0.332,0.028,0.057,-0.006;
56190455,0.075,0.861,-0.328,0.011,0.069,-0.013;
56214513,0.075,0.861,-0.321,0.011,0.061,-0.021;
56238650,0.068,0.850,-0.321,-0.006,0.044,-0.024;
56263078,0.090,0.854,-0.325,-0.002,0.061,-0.021;
56287306,0.079,0.854,-0.300,0.047,0.068,-0.022;
56311368,0.087,0.857,-0.311,0.044,0.047,-0.018;
56335510,0.079,0.850,-0.307,0.021,0.040,-0.015;
56359940,0.083,0.850,-0.314,0.041,0.038,-0.007;
56381416,0.079,0.846,-0.321,0.046,0.057,-0.013;
56405559,0.072,0.846,-0.325,0.008,0.076,-0.024;
56429666,0.075,0.865,-0.325,0.034,0.093,-0.035;
56453907,0.075,0.865,-0.314,0.046,0.078,-0.039;
56478275,0.075,0.854,-0.314,0.049,0.069,-0.030;
56502469,0.068,0.850,-0.314,0.062,0.062,-0.030;
56526595,0.068,0.850,-0.318,0.084,0.078,-0.030;
56550814,0.072,0.850,-0.307,0.087,0.068,-0.027;
56575124,0.064,0.861,-0.307,0.095,0.032,-0.011;
56599317,0.079,0.865,-0.307,0.126,0.033,-0.002;
56620210,0.079,0.872,-0.307,0.188,0.033,-0.002;
56644346,0.068,0.857,-0.314,0.183,0.045,0.001;
56668845,0.060,0.854,-0.321,0.177,0.039,-0.005;
56692985,0.072,0.857,-0.318,0.188,0.055,0.001;
56717061,0.068,0.854,-0.321,0.169,0.044,0.000;
56741154,0.068,0.850,-0.335,0.158,0.044,0.000;
56765531,0.064,0.857,-0.335,0.147,0.051,-0.006;
56789730,0.068,0.857,-0.328,0.132,0.049,0.000;
56813829,0.075,0.861,-0.335,0.126,0.038,0.002;
56837952,0.075,0.854,-0.325,0.103,0.036,-0.002;
56862180,0.072,0.854,-0.332,0.092,0.039,0.001;
56883356,0.075,0.846,-0.339,0.081,0.050,0.004;
56907428,0.079,0.850,-0.335,0.112,0.040,0.004;
56931551,0.079,0.857,-0.339,0.106,0.036,0.000;
56955778,0.075,0.850,-0.339,0.095,0.022,-0.001;
56980123,0.072,0.842,-0.342,0.074,0.033,-0.006;
57004271,0.072,0.850,-0.339,0.100,0.039,0.002;
57028365,0.075,0.850,-0.339,0.084,0.030,0.001;
57052500,0.079,0.839,-0.339,0.070,0.005,-0.004;
57076976,0.083,0.842,-0.339,0.066,0.013,-0.005;
57101156,0.079,0.854,-0.332,0.081,0.030,-0.005;
57122053,0.079,0.854,-0.335,0.072,0.040,-0.008;
57146184,0.075,0.850,-0.346,0.066,0.021,-0.005;
57170390,0.079,0.842,-0.339,0.073,0.008,-0.011;
57194762,0.079,0.842,-0.332,0.076,0.016,-0.013;
57218908,0.075,0.854,-0.339,0.075,0.036,-0.016;
57243056,0.075,0.842,-0.335,0.063,0.025,-0.011;
57267265,0.079,0.839,-0.339,0.062,0.023,-0.011;
57291618,0.068,0.854,-0.342,0.072,0.032,-0.016;
57315776,0.075,0.850,-0.339,0.070,0.025,-0.008;
57339914,0.075,0.854,-0.339,0.062,0.024,-0.012;
57364123,0.083,0.850,-0.325,0.068,0.015,-0.015;
57385343,0.072,0.850,-0.335,0.075,0.011,-0.010;
57409504,0.064,0.854,-0.321,0.081,0.010,-0.010;
57433611,0.072,0.850,-0.325,0.078,0.023,-0.010;
57457689,0.079,0.850,-0.328,0.078,0.013,-0.006;
57482095,0.068,0.854,-0.325,0.072,0.004,0.001;
57506315,0.075,0.842,-0.328,0.080,0.016,0.004;
57530425,0.075,0.850,-0.321,0.123,0.018,-0.001;
57554503,0.072,0.839,-0.335,0.045,0.017,-0.002;
57578645,0.072,0.842,-0.349,-0.004,-0.005,-0.002;
57602974,0.068,0.850,-0.339,-0.005,0.007,-0.001;
57624038,0.075,0.846,-0.346,-0.022,0.035,0.002;
57648093,0.075,0.857,-0.335,0.025,0.021,0.002;
57672296,0.079,0.842,-0.328,0.049,-0.006,0.010;
57696646,0.083,0.835,-0.332,-0.035,-0.012,0.013;
57720846,0.072,0.857,-0.328,-0.001,-0.016,0.011;
57744993,0.079,0.865,-0.328,0.042,-0.001,0.010;
57769195,0.075,0.857,-0.321,0.036,0.000,0.012;
57793479,0.072,0.850,-0.325,-0.032,0.015,-0.006;
57817660,0.064,0.869,-0.335,0.017,0.006,0.008;
57841762,0.087,0.861,-0.335,0.083,-0.004,0.013;
57862636,0.079,0.850,-0.318,0.085,0.000,0.010;
57886888,0.072,0.850,-0.321,0.028,0.019,0.010;
57911228,0.075,0.854,-0.325,0.032,0.012,0.011;
57935489,0.079,0.861,-0.332,0.042,0.012,0.012;
57959562,0.075,0.850,-0.335,0.055,-0.012,0.004;
57983800,0.075,0.850,-0.328,0.007,-0.008,0.006;
58008090,0.068,0.850,-0.318,-0.023,0.012,0.005;
58032321,0.072,0.854,-0.307,-0.044,0.018,0.007;
58056454,0.075,0.857,-0.325,-0.073,0.006,0.011;
58080715,0.079,0.854,-0.318,-0.086,0.006,-0.005;
58104995,0.083,0.854,-0.321,-0.061,0.012,0.000;
58126046,0.087,0.854,-0.311,-0.102,0.018,0.007;
58150146,0.064,0.857,-0.318,-0.070,0.024,-0.001;
58174370,0.083,0.869,-0.307,-0.028,0.012,0.005;
58198725,0.079,0.865,-0.307,-0.035,0.013,0.002;
58222982,0.072,0.865,-0.297,-0.029,-0.011,0.001;
58247073,0.079,0.857,-0.290,-0.016,0.018,-0.006;
58271145,0.075,0.865,-0.286,-0.008,0.004,-0.005;
58295353,0.072,0.869,-0.304,-0.011,0.013,-0.002;
58319617,0.075,0.865,-0.290,-0.013,-0.005,0.001;
58343813,0.079,0.861,-0.293,0.010,-0.008,0.005;
58371707,0.075,0.861,-0.293,0.012,0.008,0.005;
58395979,0.075,0.869,-0.293,0.019,-0.001,-0.002;
58420357,0.079,0.857,-0.293,0.050,0.010,0.004;
58444535,0.079,0.865,-0.293,0.035,0.024,0.011;
58468611,0.083,0.861,-0.283,0.050,0.004,0.007;
58492817,0.075,0.861,-0.286,0.030,0.025,0.007;
58517168,0.083,0.876,-0.290,0.075,0.010,0.011;
58541366,0.083,0.869,-0.279,0.096,-0.007,0.006;
58565443,0.075,0.861,-0.293,0.086,0.006,0.002;
58589605,0.079,0.861,-0.311,0.083,0.032,0.000;
58613905,0.079,0.865,-0.293,0.057,0.028,0.000;
58634974,0.075,0.865,-0.290,0.035,0.028,-0.010;
58659069,0.079,0.869,-0.290,0.033,0.049,-0.011;
58683294,0.075,0.869,-0.276,0.027,0.064,-0.012;
58707365,0.075,0.869,-0.293,0.008,0.059,-0.011;
58731792,0.079,0.857,-0.300,-0.001,0.067,-0.016;
58755964,0.075,0.869,-0.293,-0.006,0.058,-0.013;
58780050,0.079,0.861,-0.293,-0.028,0.066,-0.015;
58804251,0.083,0.872,-0.290,0.036,0.064,-0.021;
58828661,0.083,0.876,-0.283,0.121,0.045,-0.022;
58852823,0.083,0.872,-0.262,0.115,0.034,-0.028;
58873753,0.075,0.857,-0.269,0.021,0.050,-0.025;
58897964,0.072,0.869,-0.283,-0.040,0.052,-0.029;
58922296,0.079,0.872,-0.279,0.016,0.047,-0.019;
58946545,0.079,0.861,-0.276,0.021,0.041,-0.016;
58970621,0.079,0.857,-0.286,-0.027,0.045,-0.017;
58994844,0.072,0.872,-0.269,-0.040,0.051,-0.017;
59019147,0.075,0.876,-0.272,-0.021,0.046,-0.013;
59043360,0.075,0.880,-0.265,0.000,0.064,-0.011;
59067505,0.068,0.876,-0.269,0.011,0.044,-0.010;
59091751,0.072,0.869,-0.276,0.001,0.033,-0.016;
59115841,0.079,0.876,-0.265,0.011,0.023,-0.017;
59137103,0.079,0.876,-0.269,0.039,0.040,-0.007;
59161224,0.075,0.872,-0.265,0.074,0.058,-0.007;
59185249,0.083,0.872,-0.258,0.109,0.045,-0.008;
59209474,0.075,0.869,-0.255,0.097,0.028,-0.006;
59233860,0.075,0.872,-0.262,0.066,0.034,-0.007;
59258057,0.083,0.876,-0.269,0.075,0.039,-0.008;
59282117,0.075,0.876,-0.269,0.091,0.036,-0.010;
59306350,0.079,0.872,-0.265,0.098,0.045,-0.006;
59330710,0.072,0.869,-0.269,0.130,0.028,-0.006;
59354877,0.072,0.872,-0.258,0.123,0.022,-0.010;
59375790,0.075,0.869,-0.262,0.117,0.019,-0.011;
59400005,0.075,0.869,-0.258,0.106,0.035,-0.012;
59424207,0.068,0.869,-0.248,0.108,0.030,-0.008;
59448537,0.079,0.887,-0.269,0.160,0.050,-0.004;
59472701,0.075,0.872,-0.276,0.236,0.032,0.008;
59496890,0.068,0.872,-0.286,0.229,0.029,0.002;
59520994,0.068,0.865,-0.279,0.210,0.017,-0.005;
59545316,0.083,0.869,-0.283,0.131,0.029,0.001;
59569471,0.075,0.869,-0.283,0.102,0.033,-0.002;
59593532,0.075,0.869,-0.279,0.129,0.027,-0.002;
59617751,0.072,0.880,-0.279,0.155,0.030,-0.005;
59638998,0.075,0.865,-0.290,0.143,0.034,-0.008;
59663144,0.079,0.869,-0.283,0.154,0.034,-0.004;
59687228,0.079,0.857,-0.286,0.161,0.045,-0.004;
59711445,0.072,0.857,-0.290,0.160,0.034,0.001;
59735847,0.075,0.854,-0.300,0.127,0.032,-0.011;
59760015,0.075,0.861,-0.290,0.104,-0.001,-0.010;
59784102,0.072,0.865,-0.283,0.153,-0.002,-0.006;
59808285,0.075,0.861,-0.283,0.140,0.005,-0.002;
59832516,0.072,0.857,-0.286,0.113,0.024,0.001;
59856811,0.079,0.854,-0.290,0.124,0.010,0.010;
59877848,0.075,0.861,-0.286,0.126,-0.007,0.012;
59901915,0.075,0.865,-0.293,0.136,-0.002,0.011;
59926128,0.079,0.857,-0.311,0.134,0.005,0.015;
59950517,0.079,0.854,-0.307,0.119,0.004,0.013;
59974630,0.072,0.857,-0.314,0.107,0.001,0.013;
